h3_level8_index,total_requests,request_diversity,sewer_requests,building_count,mean_building_area,sd_building_area
88ad365557fffff,0,0,0,44,69.51709090909091,73.9613410178708
88ad365559fffff,0,0,0,2,8.90725,1.016465997955662
88ad36555bfffff,0,0,0,4,21.4145,3.368663699451162
88ad36555dfffff,0,0,0,3,11.5124,3.18054672815854
88ad365581fffff,0,0,0,0,0.0,0.0
88ad365583fffff,0,0,0,4,63.0392,7.656353654318744
88ad365585fffff,0,0,0,37,158.83657027027027,241.0414348641131
88ad365587fffff,0,0,0,49,97.8558551020408,192.68406076145206
88ad365589fffff,0,0,0,0,0.0,0.0
88ad36558bfffff,0,0,0,1,39.5822,0.0
88ad36558dfffff,0,0,0,4,25.509075,4.244037830788819
88ad365591fffff,0,0,0,31,179.54547096774192,347.23976982812724
88ad365593fffff,0,0,0,0,0.0,0.0
88ad365595fffff,0,0,0,0,0.0,0.0
88ad365597fffff,0,0,0,0,0.0,0.0
88ad365599fffff,0,0,0,30,50.786500000000004,97.04171523989763
88ad36559bfffff,0,0,0,39,144.00416410256412,203.82405939705436
88ad36559dfffff,0,0,0,0,0.0,0.0
88ad3655a1fffff,0,0,0,78,231.33254871794873,535.7618631783813
88ad3655a3fffff,0,0,0,5,18.838540000000002,9.815755527619869
88ad3655a5fffff,0,0,0,88,218.44317613636366,494.61261338569153
88ad3655a7fffff,0,0,0,39,679.2692179487179,911.8779761628393
88ad3655a9fffff,0,0,0,2,152.9154,129.72368875614043
88ad3655abfffff,0,0,0,18,422.4838555555555,1031.845627428295
88ad3655adfffff,0,0,0,15,330.8416266666667,802.8469720541593
88ad3655b1fffff,0,0,0,0,0.0,0.0
88ad3655b3fffff,0,0,0,4,29.1021,16.31414847915759
88ad3655b5fffff,0,0,0,0,0.0,0.0
88ad3655b7fffff,0,0,0,0,0.0,0.0
88ad3655b9fffff,0,0,0,0,0.0,0.0
88ad3655bbfffff,0,0,0,0,0.0,0.0
88ad3655bdfffff,0,0,0,0,0.0,0.0
88ad3655c1fffff,0,0,0,1,586.5057,0.0
88ad3655c3fffff,0,0,0,18,50.866888888888894,36.33431177558963
88ad3655c5fffff,0,0,0,0,0.0,0.0
88ad3655c7fffff,0,0,0,20,221.07777000000002,267.1276023994429
88ad3655c9fffff,0,0,0,0,0.0,0.0
88ad3655cbfffff,0,0,0,0,0.0,0.0
88ad3655cdfffff,0,0,0,0,0.0,0.0
88ad3655d1fffff,0,0,0,2,6.1525,0.789555431872899
88ad3655d3fffff,0,0,0,0,0.0,0.0
88ad3655d5fffff,0,0,0,0,0.0,0.0
88ad3655d7fffff,0,0,0,0,0.0,0.0
88ad3655d9fffff,0,0,0,0,0.0,0.0
88ad3655dbfffff,0,0,0,0,0.0,0.0
88ad3655ddfffff,0,0,0,0,0.0,0.0
88ad3655e3fffff,0,0,0,6,18.728216666666665,7.222305106381665
88ad3655e9fffff,0,0,0,21,117.2542619047619,159.21391124311808
88ad3655ebfffff,0,0,0,0,0.0,0.0
88ad365601fffff,0,0,0,0,0.0,0.0
88ad365603fffff,0,0,0,22,1168.2785000000001,927.7882281972572
88ad365605fffff,0,0,0,3,14.589100000000002,6.862080903778387
88ad365607fffff,0,0,0,27,85.0898888888889,127.26736306976059
88ad36560bfffff,1,1,1,9,725.5532222222223,1028.737227016191
88ad365611fffff,0,0,0,0,0.0,0.0
88ad365613fffff,0,0,0,25,44.34388,46.181838943544676
88ad365615fffff,0,0,0,9,801.3531777777778,827.8907719064027
88ad365617fffff,0,0,0,6,8.101916666666666,2.054673468380479
88ad365619fffff,0,0,0,11,49.59914545454546,37.53514574340597
88ad36561bfffff,0,0,0,12,87.05424166666667,113.29400662777967
88ad36561dfffff,0,0,0,23,855.9963608695653,864.2792960171386
88ad365621fffff,0,0,0,0,0.0,0.0
88ad365623fffff,0,0,0,83,221.93471084337347,364.1203183977004
88ad365625fffff,0,0,0,0,0.0,0.0
88ad365627fffff,0,0,0,40,147.4110325,247.54848536435824
88ad36562bfffff,0,0,0,1,40.286,0.0
88ad365631fffff,0,0,0,0,0.0,0.0
88ad365633fffff,0,0,0,0,0.0,0.0
88ad365635fffff,0,0,0,38,292.4019947368421,474.6915513360479
88ad365637fffff,0,0,0,0,0.0,0.0
88ad365639fffff,0,0,0,57,97.09853859649122,142.62320595100113
88ad36563bfffff,0,0,0,23,45.51710869565217,46.47034963141858
88ad36563dfffff,0,0,0,127,369.5060503937008,1756.700987154973
88ad365643fffff,0,0,0,16,99.736825,156.0324360473531
88ad365651fffff,0,0,0,81,252.83791604938273,974.6797305529401
88ad365653fffff,0,0,0,50,75.795602,83.24644692575565
88ad365655fffff,0,0,0,71,79.89295774647887,98.62112658464449
88ad365657fffff,1,1,0,39,36.58841794871795,57.77059117062605
88ad365659fffff,0,0,0,15,242.2426933333333,779.6447845486434
88ad36565bfffff,0,0,0,49,137.37408163265306,246.7354824008545
88ad36565dfffff,1,1,0,74,129.32537972972975,321.58817777701205
88ad365681fffff,4,4,1,37,459.7234567567567,653.2328757327668
88ad365683fffff,0,0,0,19,37.745657894736844,34.442823460262304
88ad365685fffff,0,0,0,15,399.3355066666666,567.2439907529443
88ad365687fffff,0,0,0,32,368.728721875,548.0414115822722
88ad365689fffff,0,0,0,4,78.174325,58.290529847559
88ad36568bfffff,254,32,110,937,59.096946638207044,137.9376815053477
88ad36568dfffff,0,0,0,41,190.72278536585367,285.4423651522296
88ad365691fffff,0,0,0,6,115.24993333333335,132.57383759253057
88ad365693fffff,0,0,0,4,438.5416,723.8476127863148
88ad365695fffff,0,0,0,12,133.681775,228.99259981990338
88ad365697fffff,0,0,0,2,293.3938,219.60572876903734
88ad365699fffff,1,1,1,71,125.2871676056338,164.58676855556223
88ad36569bfffff,6,1,0,45,125.10331111111113,142.96922296924643
88ad36569dfffff,7,2,0,63,189.16631111111113,275.26893225843656
88ad3656a1fffff,0,0,0,55,91.38414909090909,171.5259668441691
88ad3656a3fffff,0,0,0,3,84.7366,90.48197119188993
88ad3656a5fffff,0,0,0,0,0.0,0.0
88ad3656a7fffff,1,1,0,0,0.0,0.0
88ad3656a9fffff,0,0,0,45,113.26127555555557,192.79248764469668
88ad3656abfffff,0,0,0,21,262.56466666666665,205.89174364609022
88ad3656adfffff,0,0,0,0,0.0,0.0
88ad3656b1fffff,0,0,0,9,41.388933333333334,31.22719101304182
88ad3656b3fffff,0,0,0,1,33.3079,0.0
88ad3656b5fffff,0,0,0,67,140.34012089552238,182.73113583270325
88ad3656b7fffff,0,0,0,0,0.0,0.0
88ad3656b9fffff,0,0,0,53,556.8929037735849,975.4631935380598
88ad3656bbfffff,1,1,0,30,109.66739333333334,119.61738186311165
88ad3656bdfffff,0,0,0,1,10.9604,0.0
88ad3656c1fffff,1,1,0,39,471.2046,772.9166263160295
88ad3656c3fffff,0,0,0,0,0.0,0.0
88ad3656c5fffff,0,0,0,89,315.7156404494382,1487.791216727356
88ad3656c7fffff,0,0,0,2,28.21885,13.080697634491823
88ad3656c9fffff,0,0,0,2,45.1316,28.53741547512668
88ad3656cbfffff,0,0,0,22,569.0040681818182,810.7789899505996
88ad3656cdfffff,0,0,0,0,0.0,0.0
88ad3656d1fffff,110,19,50,1639,47.67926687004271,51.521245475263775
88ad3656d3fffff,34,20,2,192,199.089884375,443.4839423832446
88ad3656d5fffff,1194,69,175,3347,41.13963501643263,38.21889403296126
88ad3656d7fffff,418,53,196,1761,54.073117660420216,200.54078588242683
88ad3656d9fffff,0,0,0,2,77.38645,36.96846175924824
88ad3656dbfffff,68,33,8,219,230.48113196347032,366.21963787378985
88ad3656ddfffff,243,30,9,530,64.06978018867925,62.99380597166734
88ad3656e1fffff,0,0,0,15,163.94863333333333,218.27131027252256
88ad3656e3fffff,0,0,0,14,203.34309285714286,259.74959274628753
88ad3656e5fffff,0,0,0,0,0.0,0.0
88ad3656e7fffff,0,0,0,0,0.0,0.0
88ad3656e9fffff,0,0,0,0,0.0,0.0
88ad3656ebfffff,0,0,0,2,8.8755,0.1766352739403999
88ad3656edfffff,0,0,0,0,0.0,0.0
88ad360801fffff,0,0,0,29,180.7168655172414,301.11412008501884
88ad360803fffff,0,0,0,2,18.33105,3.8191544358666634
88ad360805fffff,0,0,0,0,0.0,0.0
88ad360807fffff,0,0,0,0,0.0,0.0
88ad360809fffff,0,0,0,0,0.0,0.0
88ad36080bfffff,0,0,0,9,138.67432222222223,179.00756756323725
88ad36080dfffff,0,0,0,0,0.0,0.0
88ad360811fffff,0,0,0,1,42.2036,0.0
88ad360813fffff,0,0,0,5,570.06884,1153.2439720868686
88ad360815fffff,0,0,0,4,145.415225,226.2740405177665
88ad360817fffff,0,0,0,2,16.75975,4.030296520728965
88ad360819fffff,0,0,0,7,131.54014285714285,289.1076709104692
88ad36081bfffff,0,0,0,17,195.1143823529412,278.047169167356
88ad36081dfffff,0,0,0,0,0.0,0.0
88ad360821fffff,0,0,0,52,187.90184615384618,677.7042065873011
88ad360823fffff,0,0,0,1,13974.1518,0.0
88ad360825fffff,0,0,0,0,0.0,0.0
88ad360827fffff,0,0,0,4,104.878375,74.95861069529748
88ad360829fffff,0,0,0,5,15.585240000000002,9.146096816839412
88ad36082bfffff,0,0,0,42,86.78952857142858,120.27117827367326
88ad36082dfffff,1,1,0,3,33.27483333333333,12.82079579602348
88ad360831fffff,0,0,0,3,49.05356666666666,33.94762915688418
88ad360833fffff,0,0,0,0,0.0,0.0
88ad360835fffff,0,0,0,0,0.0,0.0
88ad360837fffff,1,1,0,1,16.3356,0.0
88ad360839fffff,0,0,0,0,0.0,0.0
88ad36083bfffff,2,1,0,1,21.5715,0.0
88ad36083dfffff,0,0,0,0,0.0,0.0
88ad360841fffff,0,0,0,1,5.8835,0.0
88ad360843fffff,0,0,0,0,0.0,0.0
88ad360845fffff,0,0,0,0,0.0,0.0
88ad360847fffff,1,1,0,57,116.94988070175438,187.75203047136534
88ad360849fffff,0,0,0,0,0.0,0.0
88ad36084bfffff,0,0,0,3,328.68583333333333,75.54259862662478
88ad36084dfffff,0,0,0,0,0.0,0.0
88ad360851fffff,0,0,0,0,0.0,0.0
88ad360853fffff,0,0,0,3,224.827,237.0076655263496
88ad360855fffff,0,0,0,0,0.0,0.0
88ad360857fffff,0,0,0,2,39.62945,36.85376903933979
88ad360859fffff,0,0,0,0,0.0,0.0
88ad36085bfffff,0,0,0,2,55.93535,43.85016637511196
88ad36085dfffff,0,0,0,0,0.0,0.0
88ad360861fffff,0,0,0,91,194.71144725274723,360.5957017929533
88ad360863fffff,0,0,0,3,39.5332,24.931609154043784
88ad360865fffff,0,0,0,4,12.4612,4.515960977835541
88ad360867fffff,0,0,0,0,0.0,0.0
88ad360869fffff,0,0,0,1,6.2441,0.0
88ad36086bfffff,0,0,0,0,0.0,0.0
88ad36086dfffff,0,0,0,27,112.44813333333333,119.71484621757847
88ad360881fffff,0,0,0,1,40.0052,0.0
88ad360883fffff,1,1,0,0,0.0,0.0
88ad360885fffff,0,0,0,1,9.0612,0.0
88ad360887fffff,0,0,0,1,35.1169,0.0
88ad360889fffff,0,0,0,0,0.0,0.0
88ad36088bfffff,0,0,0,2,28.93705,17.599817073055046
88ad36088dfffff,0,0,0,1,28.7212,0.0
88ad360891fffff,1,1,0,4,13.655175,3.9046845210806302
88ad360893fffff,0,0,0,1,8.7019,0.0
88ad360895fffff,3,2,0,0,0.0,0.0
88ad360897fffff,0,0,0,39,104.67211794871794,141.9980106589282
88ad360899fffff,0,0,0,122,227.04133278688525,448.43390424745945
88ad36089bfffff,3,3,0,38,76.3630052631579,135.20923486665168
88ad36089dfffff,0,0,0,16,148.28299375,180.17314842223843
88ad3608a1fffff,0,0,0,18,160.97269999999997,270.6581117373442
88ad3608a3fffff,0,0,0,5,45.32204,15.960954849976865
88ad3608a5fffff,0,0,0,0,0.0,0.0
88ad3608a7fffff,0,0,0,48,74.63745625,83.23456305629725
88ad3608a9fffff,1,1,0,1,49.4819,0.0
88ad3608abfffff,0,0,0,11,341.7278636363636,542.8669356307
88ad3608adfffff,0,0,0,0,0.0,0.0
88ad3608b1fffff,0,0,0,1,46.5358,0.0
88ad3608b3fffff,1,1,0,0,0.0,0.0
88ad3608b5fffff,0,0,0,0,0.0,0.0
88ad3608b7fffff,0,0,0,14,211.56377142857144,323.29062614009
88ad3608b9fffff,0,0,0,0,0.0,0.0
88ad3608bbfffff,0,0,0,0,0.0,0.0
88ad3608bdfffff,0,0,0,0,0.0,0.0
88ad3608c1fffff,1,1,0,10,114.3635,178.01025036064638
88ad3608c3fffff,0,0,0,2,17.142049999999998,8.107898485119312
88ad3608c5fffff,0,0,0,18,71.59161666666665,185.08439129129638
88ad3608c7fffff,0,0,0,10,45.33459,84.45694160695732
88ad3608c9fffff,0,0,0,8,213.69705,177.49360530436823
88ad3608cbfffff,0,0,0,0,0.0,0.0
88ad3608cdfffff,0,0,0,16,339.91824375000004,710.8201281098476
88ad3608d1fffff,0,0,0,0,0.0,0.0
88ad3608d3fffff,1,1,0,52,107.59412884615384,354.10369439681074
88ad3608d5fffff,0,0,0,0,0.0,0.0
88ad3608d7fffff,1,1,0,4,104.75805,24.18217108374129
88ad3608d9fffff,0,0,0,1,21.5298,0.0
88ad3608dbfffff,3,3,0,0,0.0,0.0
88ad3608ddfffff,0,0,0,0,0.0,0.0
88ad3608e1fffff,0,0,0,1,14.2841,0.0
88ad3608e3fffff,0,0,0,0,0.0,0.0
88ad3608e5fffff,0,0,0,6,244.74435000000003,196.90296580672165
88ad3608e7fffff,0,0,0,20,104.19491000000001,129.43416427773494
88ad3608e9fffff,5,4,0,11,104.77774545454545,121.76446653189399
88ad3608ebfffff,0,0,0,0,0.0,0.0
88ad3608edfffff,0,0,0,6,184.01266666666666,225.7762340152361
88ad360901fffff,0,0,0,0,0.0,0.0
88ad360903fffff,0,0,0,1,16.0481,0.0
88ad360905fffff,0,0,0,56,165.7125125,295.64730640311825
88ad360907fffff,0,0,0,0,0.0,0.0
88ad360909fffff,0,0,0,0,0.0,0.0
88ad36090bfffff,0,0,0,2,41.32965,2.7302099928393813
88ad36090dfffff,0,0,0,7,931.726857142857,2106.048182625628
88ad360911fffff,0,0,0,0,0.0,0.0
88ad360913fffff,0,0,0,0,0.0,0.0
88ad360915fffff,0,0,0,0,0.0,0.0
88ad360917fffff,0,0,0,1,14.9029,0.0
88ad360919fffff,0,0,0,32,77.649934375,117.46066026723409
88ad36091bfffff,1,1,0,0,0.0,0.0
88ad36091dfffff,0,0,0,2,12.72615,10.027410553328313
88ad360921fffff,1,1,0,0,0.0,0.0
88ad360923fffff,0,0,0,4,12.449649999999998,5.763771838243888
88ad360925fffff,0,0,0,26,1601.8229615384614,1022.7832893020128
88ad360927fffff,0,0,0,1,71.4171,0.0
88ad360929fffff,0,0,0,0,0.0,0.0
88ad36092bfffff,0,0,0,0,0.0,0.0
88ad36092dfffff,0,0,0,1,34.0084,0.0
88ad360931fffff,0,0,0,40,76.74138,132.75034426888425
88ad360933fffff,0,0,0,0,0.0,0.0
88ad360935fffff,0,0,0,0,0.0,0.0
88ad360937fffff,0,0,0,0,0.0,0.0
88ad360939fffff,0,0,0,0,0.0,0.0
88ad36093bfffff,0,0,0,14,132.46207142857142,173.41473335127256
88ad36093dfffff,0,0,0,0,0.0,0.0
88ad360941fffff,0,0,0,2,38.120000000000005,1.1868080215435064
88ad360943fffff,0,0,0,3,35.50326666666667,2.9940562625530807
88ad360945fffff,0,0,0,0,0.0,0.0
88ad360947fffff,0,0,0,4,32.85295,4.764930172625825
88ad360949fffff,0,0,0,0,0.0,0.0
88ad36094bfffff,1,1,0,0,0.0,0.0
88ad36094dfffff,0,0,0,0,0.0,0.0
88ad360951fffff,0,0,0,0,0.0,0.0
88ad360953fffff,0,0,0,75,142.64908266666666,245.3366913334691
88ad360955fffff,0,0,0,2,31.83015,34.715336711675434
88ad360957fffff,0,0,0,0,0.0,0.0
88ad360959fffff,1,1,0,0,0.0,0.0
88ad36095bfffff,0,0,0,0,0.0,0.0
88ad36095dfffff,0,0,0,0,0.0,0.0
88ad360961fffff,0,0,0,1,26.5193,0.0
88ad360963fffff,0,0,0,0,0.0,0.0
88ad360965fffff,0,0,0,1,19.4349,0.0
88ad360967fffff,0,0,0,1,220.1733,0.0
88ad360969fffff,0,0,0,0,0.0,0.0
88ad36096bfffff,0,0,0,0,0.0,0.0
88ad36096dfffff,0,0,0,98,79.74790102040816,243.7790831124249
88ad360981fffff,1,1,0,8,12.093824999999999,7.458107033433004
88ad360983fffff,68,30,12,286,74.91187902097901,130.34524235113932
88ad360985fffff,0,0,0,0,0.0,0.0
88ad360987fffff,0,0,0,0,0.0,0.0
88ad360989fffff,0,0,0,45,148.88657111111112,229.70727602810322
88ad36098bfffff,0,0,0,10,93.85627000000001,131.9434250346299
88ad36098dfffff,0,0,0,0,0.0,0.0
88ad360991fffff,0,0,0,0,0.0,0.0
88ad360993fffff,4,4,0,2,34.52955,10.381388207990296
88ad360995fffff,0,0,0,0,0.0,0.0
88ad360997fffff,2,2,0,1,481.7778,0.0
88ad360999fffff,0,0,0,1,10.5953,0.0
88ad36099bfffff,0,0,0,41,74.05580243902439,79.47259954386318
88ad36099dfffff,81,37,4,217,123.67858387096774,124.69098008280334
88ad3609a1fffff,0,0,0,2,6.4056,1.0154053377838823
88ad3609a3fffff,0,0,0,0,0.0,0.0
88ad3609a5fffff,0,0,0,35,121.87225142857143,164.37494225833453
88ad3609a7fffff,0,0,0,4,19.73305,6.137875890186551
88ad3609a9fffff,0,0,0,0,0.0,0.0
88ad3609abfffff,0,0,0,18,71.18927222222221,52.163489152367696
88ad3609adfffff,0,0,0,2,320.30495,299.63246801914676
88ad3609b1fffff,0,0,0,0,0.0,0.0
88ad3609b3fffff,0,0,0,0,0.0,0.0
88ad3609b5fffff,0,0,0,0,0.0,0.0
88ad3609b7fffff,0,0,0,0,0.0,0.0
88ad3609b9fffff,0,0,0,0,0.0,0.0
88ad3609bbfffff,0,0,0,25,63.351304,62.7102213543207
88ad3609bdfffff,0,0,0,1,37.5865,0.0
88ad3609c1fffff,0,0,0,21,104.00983333333335,180.11552916811564
88ad3609c3fffff,0,0,0,3,9.5317,1.1370835501404455
88ad3609c5fffff,0,0,0,17,135.43791764705884,169.20639843985376
88ad3609c7fffff,1,1,0,1,20.1981,0.0
88ad3609c9fffff,0,0,0,0,0.0,0.0
88ad3609cbfffff,0,0,0,0,0.0,0.0
88ad3609cdfffff,0,0,0,35,240.34271999999999,345.0825701472013
88ad3609d1fffff,0,0,0,0,0.0,0.0
88ad3609d3fffff,1,1,1,0,0.0,0.0
88ad3609d5fffff,0,0,0,14,29.041,24.5701829842596
88ad3609d7fffff,0,0,0,5,78.2993,89.15205275926068
88ad3609d9fffff,0,0,0,3,16.433433333333333,7.905079541872639
88ad3609dbfffff,0,0,0,0,0.0,0.0
88ad3609ddfffff,0,0,0,64,172.4273953125,514.7479335184729
88ad3609e1fffff,0,0,0,0,0.0,0.0
88ad3609e3fffff,0,0,0,0,0.0,0.0
88ad3609e5fffff,0,0,0,0,0.0,0.0
88ad3609e7fffff,0,0,0,1,17.6752,0.0
88ad3609e9fffff,0,0,0,0,0.0,0.0
88ad3609ebfffff,0,0,0,0,0.0,0.0
88ad3609edfffff,0,0,0,0,0.0,0.0
88ad360a01fffff,2,1,0,39,55.82711538461539,63.676448900117144
88ad360a03fffff,0,0,0,3,19.92513333333333,10.714098597797825
88ad360a05fffff,0,0,0,1,75.9575,0.0
88ad360a07fffff,0,0,0,0,0.0,0.0
88ad360a09fffff,0,0,0,0,0.0,0.0
88ad360a0bfffff,0,0,0,60,44.15747666666667,42.92613243599204
88ad360a0dfffff,0,0,0,1,39.8043,0.0
88ad360a11fffff,2,2,0,1,17.9244,0.0
88ad360a13fffff,10,3,1,28,54.70446785714286,77.97309955872034
88ad360a15fffff,0,0,0,0,0.0,0.0
88ad360a17fffff,0,0,0,0,0.0,0.0
88ad360a19fffff,4,3,0,44,145.7561409090909,195.26129559674325
88ad360a1bfffff,2,2,1,2,19.135550000000002,5.706422434853558
88ad360a1dfffff,2,2,0,0,0.0,0.0
88ad360a21fffff,0,0,0,0,0.0,0.0
88ad360a23fffff,0,0,0,2,20.2634,5.01451844946252
88ad360a25fffff,0,0,0,0,0.0,0.0
88ad360a27fffff,0,0,0,87,549.8305310344828,1693.036645569343
88ad360a29fffff,0,0,0,2,12.55495,1.9283509029738337
88ad360a2bfffff,0,0,0,0,0.0,0.0
88ad360a2dfffff,0,0,0,1,130.361,0.0
88ad360a31fffff,0,0,0,1,82.7631,0.0
88ad360a33fffff,0,0,0,11,188.27985454545453,248.0939001349141
88ad360a35fffff,0,0,0,243,76.79702386831276,185.092641875489
88ad360a37fffff,0,0,0,0,0.0,0.0
88ad360a39fffff,0,0,0,0,0.0,0.0
88ad360a3bfffff,0,0,0,0,0.0,0.0
88ad360a3dfffff,0,0,0,0,0.0,0.0
88ad360a41fffff,5,2,0,12,192.48698333333334,158.35696022135232
88ad360a43fffff,3,3,0,4,83.67295,75.97904685396276
88ad360a45fffff,0,0,0,3,24.09143333333333,17.312843767657967
88ad360a47fffff,0,0,0,0,0.0,0.0
88ad360a49fffff,12,6,0,99,95.11231010101011,156.19985764790965
88ad360a4bfffff,2,2,0,6,18.810266666666667,14.186612673315173
88ad360a4dfffff,1,1,0,67,112.99277462686568,268.0002491709868
88ad360a51fffff,2,2,0,0,0.0,0.0
88ad360a53fffff,4,4,0,37,123.04950000000001,235.17587638645279
88ad360a55fffff,1,1,1,26,110.46796153846154,127.08737597464533
88ad360a57fffff,0,0,0,29,103.73211379310345,111.1391466913267
88ad360a59fffff,2,1,0,53,128.7368679245283,199.93474533802438
88ad360a5bfffff,0,0,0,24,42.9705625,66.10003627332961
88ad360a5dfffff,0,0,0,5,280.76558,495.11527909282097
88ad360a61fffff,0,0,0,2,85.47425,91.7829551727607
88ad360a63fffff,0,0,0,0,0.0,0.0
88ad360a65fffff,0,0,0,16,250.67610000000002,639.716490480986
88ad360a67fffff,5,5,0,53,116.24714150943396,118.64297640779155
88ad360a69fffff,0,0,0,0,0.0,0.0
88ad360a6bfffff,0,0,0,0,0.0,0.0
88ad360a6dfffff,4,3,0,0,0.0,0.0
88ad360a81fffff,9,3,0,298,54.85990536912752,79.9964456357694
88ad360a83fffff,28,11,0,301,82.04900863787375,127.05191907607926
88ad360a85fffff,17,10,3,145,36.058044137931034,43.38906221761278
88ad360a87fffff,1,1,0,37,33.8632972972973,26.773744798366327
88ad360a89fffff,0,0,0,77,219.57673246753248,142.95401712176766
88ad360a8bfffff,9,4,0,70,55.940780000000004,58.830416047080924
88ad360a8dfffff,0,0,0,39,284.50027948717945,167.3479566864473
88ad360a91fffff,0,0,0,0,0.0,0.0
88ad360a93fffff,0,0,0,0,0.0,0.0
88ad360a95fffff,0,0,0,0,0.0,0.0
88ad360a97fffff,0,0,0,0,0.0,0.0
88ad360a99fffff,12,9,0,213,75.46671643192488,128.4878925972491
88ad360a9bfffff,1,1,0,0,0.0,0.0
88ad360a9dfffff,20,8,0,440,53.530650909090916,79.10932348343803
88ad360aa1fffff,0,0,0,95,99.76076631578948,180.76639953752678
88ad360aa3fffff,0,0,0,2,14.7343,9.260836091843974
88ad360aa5fffff,0,0,0,37,199.487272972973,559.6686961296351
88ad360aa7fffff,0,0,0,1,32.3996,0.0
88ad360aa9fffff,0,0,0,23,120.11594347826087,222.61306968686483
88ad360aabfffff,0,0,0,4,155.138575,151.0058902899569
88ad360aadfffff,0,0,0,1,9.2872,0.0
88ad360ab1fffff,0,0,0,0,0.0,0.0
88ad360ab3fffff,0,0,0,0,0.0,0.0
88ad360ab5fffff,0,0,0,0,0.0,0.0
88ad360ab7fffff,0,0,0,0,0.0,0.0
88ad360ab9fffff,4,3,0,30,148.30105999999998,258.23238331779646
88ad360abbfffff,0,0,0,0,0.0,0.0
88ad360abdfffff,0,0,0,0,0.0,0.0
88ad360ac1fffff,0,0,0,6,20.15345,4.564369782018104
88ad360ac3fffff,25,13,1,13,31.69329230769231,67.74525820688439
88ad360ac5fffff,0,0,0,54,186.0746462962963,557.6869724468086
88ad360ac7fffff,1,1,0,88,75.36180227272727,124.06687776887605
88ad360ac9fffff,0,0,0,35,267.3736742857143,482.4547274915857
88ad360acbfffff,0,0,0,36,35.130513888888885,32.51882671469078
88ad360acdfffff,0,0,0,24,146.93415416666667,156.4501830129072
88ad360ad1fffff,0,0,0,7,36.1909,35.36007728470061
88ad360ad3fffff,0,0,0,0,0.0,0.0
88ad360ad5fffff,0,0,0,0,0.0,0.0
88ad360ad7fffff,3,3,0,94,54.190508510638296,61.60407022757515
88ad360ad9fffff,0,0,0,6,80.57295,110.20696945813816
88ad360adbfffff,0,0,0,0,0.0,0.0
88ad360addfffff,0,0,0,92,216.8759152173913,870.9163629757034
88ad360ae1fffff,0,0,0,5,19.80342,3.5088129184953707
88ad360ae3fffff,2,2,0,41,47.01094146341463,41.34219170291396
88ad360ae5fffff,0,0,0,0,0.0,0.0
88ad360ae7fffff,0,0,0,0,0.0,0.0
88ad360ae9fffff,0,0,0,1,19.1087,0.0
